iteration= 0
(C, 0, 0, d, 0):X=[0]
(S, 1, 3, r, 50):gm=[-13.285999547430817]
(S, 1, 3, r, 75):gm=[-13.33251953125]
(S, 1, 3, r, 100):gm=[-13.33251953125]
(S, 2, 0, d, 0):X=[0]
(S, 2, 0, d, 25):mc=[-12.949525909220808]
(S, 2, 0, d, 50):mc=[-13.006083090530684]
(S, 2, 0, d, 75):gm=[-13.33251953125]
(S, 2, 0, d, 100):gm=[-13.33251953125]
(S, 2, 0, r, 0):X=[0]
(S, 2, 0, r, 25):gm=[-13.277996431879059]
(S, 2, 0, r, 50):gm=[-13.285999547430817]
(S, 2, 0, r, 75):gm=[-13.33251953125]
(S, 2, 0, r, 100):gm=[-13.33251953125]
(S, 2, 1, d, 0):X=[0]
(S, 2, 1, d, 25):mc=[-7.6059248549923915]
(S, 2, 1, d, 50):mc=[-13.006083090530684]
(S, 2, 1, d, 75):gm=[-13.33251953125]
(S, 2, 1, d, 100):gm=[-13.33251953125]
(S, 2, 1, r, 0):X=[0]
(S, 2, 1, r, 25):mc=[-10.249527657872566]
(S, 2, 1, r, 50):gm=[-13.285999547430817]
(S, 2, 1, r, 75):gm=[-13.33251953125]
(S, 2, 1, r, 100):gm=[-13.33251953125]
(S, 2, 2, d, 0):X=[0]
(S, 2, 2, d, 25):mc=[-7.137701084665011]
(S, 2, 2, d, 50):mc=[-13.006083090530684]
(S, 2, 2, d, 75):gm=[-13.33251953125]
(S, 2, 2, d, 100):gm=[-13.33251953125]
(S, 2, 2, r, 0):X=[0]
(S, 2, 2, r, 25):mc=[-9.895594843420632]
(S, 2, 2, r, 50):gm=[-13.285999547430817]
(S, 2, 2, r, 75):gm=[-13.33251953125]
(S, 2, 2, r, 100):gm=[-13.33251953125]
(S, 2, 3, d, 0):X=[0]
(S, 2, 3, d, 25):mc=[-7.0910832284119465]
(S, 2, 3, d, 50):mc=[-13.006083090530684]
(S, 2, 3, d, 75):gm=[-13.33251953125]
(S, 2, 3, d, 100):gm=[-13.33251953125]
(S, 2, 3, r, 0):X=[0]
(S, 2, 3, r, 25):mc=[-9.862805521522164]
(S, 2, 3, r, 50):gm=[-13.285999547430817]
(S, 2, 3, r, 75):gm=[-13.33251953125]
(S, 2, 3, r, 100):gm=[-13.33251953125]
(E, 0, 0, d, 0):X=[0]
(E, 0, 0, d, 25):sb=[-1.3319379336000001]
(E, 0, 0, d, 50):sb=[-1.41511758213125]
(E, 0, 0, d, 75):sb=[-14.013883081464964]
(E, 0, 0, d, 100):sb=[-14.038585142597777]
(E, 0, 0, r, 0):X=[0]
(E, 0, 0, r, 25):sb=[-27.974060491875]
(E, 0, 0, r, 50):sb=[-29.723679522972656]
(E, 0, 0, r, 75):mc=[-35.97686826978723]
(E, 0, 0, r, 100):mc=[-35.97686826978723]
(E, 0, 1, d, 0):X=[0]
(E, 0, 1, d, 25):sa=[34.83350775830001]
(E, 0, 1, d, 50):sb=[-1.41511758213125]
(E, 0, 1, d, 75):sb=[-12.031945926047502]
(E, 0, 1, d, 100):sb=[-14.038585142597777]
(E, 0, 1, r, 0):X=[0]
(E, 0, 1, r, 25):sa=[-8.026417785625]
(E, 0, 1, r, 50):sb=[-29.723679522972656]
(E, 0, 1, r, 75):sb=[-35.505532792894535]
(E, 0, 1, r, 100):mc=[-35.97686826978723]
(E, 0, 2, d, 0):X=[0]
(E, 0, 2, d, 25):sa=[35.656542709084384]
(E, 0, 2, d, 50):sb=[-1.41511758213125]
(E, 0, 2, d, 75):sb=[-11.989469681104378]
(E, 0, 2, d, 100):sb=[-14.038584973988158]
(E, 0, 2, r, 0):X=[0]
(E, 0, 2, r, 25):sa=[-7.7770768491015625]
(E, 0, 2, r, 50):sb=[-29.723679522972656]
(E, 0, 2, r, 75):sb=[-35.49860774894922]
(E, 0, 2, r, 100):mc=[-35.97686443472902]
(E, 0, 3, d, 0):X=[0]
(E, 0, 3, d, 25):sa=[35.67424893802032]
(E, 0, 3, d, 50):sb=[-1.41511758213125]
(E, 0, 3, d, 75):sb=[-11.98858670772047]
(E, 0, 3, d, 100):sb=[-14.038584973988158]
(E, 0, 3, r, 0):X=[0]
(E, 0, 3, r, 25):sa=[-7.773960328105469]
(E, 0, 3, r, 50):sb=[-29.723679522972656]
(E, 0, 3, r, 75):sb=[-35.49852124870508]
(E, 0, 3, r, 100):mc=[-35.97686274457971]
(E, 1, 0, d, 0):X=[0]
(E, 1, 0, d, 25):sb=[-1.3319379336000001]
(E, 1, 0, d, 50):sb=[-1.41511758213125]
(E, 1, 0, d, 75):sb=[-14.013883081464964]
(E, 1, 0, d, 100):sb=[-14.038585142597777]
(E, 1, 0, r, 0):X=[0]
(E, 1, 0, r, 25):sb=[-27.974060491875]
(E, 1, 0, r, 50):sb=[-29.723679522972656]
(E, 1, 0, r, 75):mc=[-35.97686826978723]
(E, 1, 0, r, 100):mc=[-35.97686826978723]
(E, 1, 1, d, 0):X=[0]
(E, 1, 1, d, 25):sa=[34.83350775830001]
(E, 1, 1, d, 50):sb=[-1.41511758213125]
(E, 1, 1, d, 75):sb=[-12.031945926047502]
(E, 1, 1, d, 100):sb=[-14.038585142597777]
(E, 1, 1, r, 0):X=[0]
(E, 1, 1, r, 25):sa=[-8.026417785625]
(E, 1, 1, r, 50):sb=[-29.723679522972656]
(E, 1, 1, r, 75):sb=[-35.505532792894535]
(E, 1, 1, r, 100):mc=[-35.97686826978723]
(E, 1, 2, d, 0):X=[0]
(E, 1, 2, d, 25):sa=[35.656542709084384]
(E, 1, 2, d, 50):sb=[-1.41511758213125]
(E, 1, 2, d, 75):sb=[-11.989469681104378]
(E, 1, 2, d, 100):sb=[-14.038584973988158]
(E, 1, 2, r, 0):X=[0]
(E, 1, 2, r, 25):sa=[-7.7770768491015625]
(E, 1, 2, r, 50):sb=[-29.723679522972656]
(E, 1, 2, r, 75):sb=[-35.49860774894922]
(E, 1, 2, r, 100):mc=[-35.97686443472902]
(E, 1, 3, d, 0):X=[0]
(E, 1, 3, d, 25):sa=[35.67424893802032]
(E, 1, 3, d, 50):sb=[-1.41511758213125]
(E, 1, 3, d, 75):sb=[-11.98858670772047]
(E, 1, 3, d, 100):sb=[-14.038584973988158]
(E, 1, 3, r, 0):X=[0]
(E, 1, 3, r, 25):sa=[-7.773960328105469]
(E, 1, 3, r, 50):sb=[-29.723679522972656]
(E, 1, 3, r, 75):sb=[-35.49852124870508]
(E, 1, 3, r, 100):mc=[-35.97686274457971]
(E, 2, 0, d, 0):X=[0]
(E, 2, 0, d, 25):sb=[-1.3319379336000001]
(E, 2, 0, d, 50):sb=[-1.41511758213125]
(E, 2, 0, d, 75):sb=[-14.013883081464964]
(E, 2, 0, d, 100):sb=[-14.038585142597777]
(E, 2, 0, r, 0):X=[0]
(E, 2, 0, r, 25):sb=[-27.974060491875]
(E, 2, 0, r, 50):sb=[-29.723679522972656]
(E, 2, 0, r, 75):mc=[-35.97686826978723]
(E, 2, 0, r, 100):mc=[-35.97686826978723]
(E, 2, 1, d, 0):X=[0]
(E, 2, 1, d, 25):sa=[34.83350775830001]
(E, 2, 1, d, 50):sb=[-1.41511758213125]
(E, 2, 1, d, 75):sb=[-12.031945926047502]
(E, 2, 1, d, 100):sb=[-14.038585142597777]
(E, 2, 1, r, 0):X=[0]
(E, 2, 1, r, 25):sa=[-8.026417785625]
(E, 2, 1, r, 50):sb=[-29.723679522972656]
(E, 2, 1, r, 75):sb=[-35.505532792894535]
(E, 2, 1, r, 100):mc=[-35.97686826978723]
(E, 2, 2, d, 0):X=[0]
(E, 2, 2, d, 25):sa=[35.656542709084384]
(E, 2, 2, d, 50):sb=[-1.41511758213125]
(E, 2, 2, d, 75):sb=[-11.989469681104378]
(E, 2, 2, d, 100):sb=[-14.038584973988158]
(E, 2, 2, r, 0):X=[0]
(E, 2, 2, r, 25):sa=[-7.7770768491015625]
(E, 2, 2, r, 50):sb=[-29.723679522972656]
(E, 2, 2, r, 75):sb=[-35.49860774894922]
(E, 2, 2, r, 100):mc=[-35.97686443472902]
(E, 2, 3, d, 0):X=[0]
(E, 2, 3, d, 25):sa=[35.67424893802032]
(E, 2, 3, d, 50):sb=[-1.41511758213125]
(E, 2, 3, d, 75):sb=[-11.98858670772047]
(E, 2, 3, d, 100):sb=[-14.038584973988158]
(E, 2, 3, r, 0):X=[0]
(E, 2, 3, r, 25):sa=[-7.773960328105469]
(E, 2, 3, r, 50):sb=[-29.723679522972656]
(E, 2, 3, r, 75):sb=[-35.49852124870508]
(E, 2, 3, r, 100):mc=[-35.97686274457971]
(W, 0, 0, d, 0):X=[0]
(W, 0, 0, d, 25):mc=[-13.176220643142127]
(W, 0, 0, d, 50):mc=[-13.224410051624792]
(W, 0, 0, d, 75):stay=[-13.33251953125]
(W, 0, 0, d, 100):stay=[-13.33251953125]
(W, 0, 0, r, 0):X=[0]
(W, 0, 0, r, 25):stay=[-13.310335224700317]
(W, 0, 0, r, 50):stay=[-13.317158275969849]
(W, 0, 0, r, 75):stay=[-13.33251953125]
(W, 0, 0, r, 100):stay=[-13.33251953125]
(W, 0, 1, d, 0):X=[0]
(W, 0, 1, d, 25):sa=[0.024777001151243816]
(W, 0, 1, d, 50):mc=[-13.224410051624792]
(W, 0, 1, d, 75):sa=[-13.326944748830932]
(W, 0, 1, d, 100):sa=[-13.33251953125]
(W, 0, 1, r, 0):X=[0]
(W, 0, 1, r, 25):sa=[0.017248581474762048]
(W, 0, 1, r, 50):sa=[-13.315452513152465]
(W, 0, 1, r, 75):sa=[-13.328679217429961]
(W, 0, 1, r, 100):sa=[-13.33251953125]
(W, 0, 2, d, 0):X=[0]
(W, 0, 2, d, 25):sa=[2.5046460618650808]
(W, 0, 2, d, 50):sa=[-12.481054500625946]
(W, 0, 2, d, 75):sa=[-13.325954184742034]
(W, 0, 2, d, 100):sa=[-13.332196244694366]
(W, 0, 2, r, 0):X=[0]
(W, 0, 2, r, 25):sa=[2.5042260054821015]
(W, 0, 2, r, 50):sa=[-12.486304755318375]
(W, 0, 2, r, 75):sa=[-13.327754237977066]
(W, 0, 2, r, 100):sa=[-13.332228458450698]
(W, 0, 3, d, 0):X=[0]
(W, 0, 3, d, 25):sa=[2.969833110631179]
(W, 0, 3, d, 50):sa=[-12.18339701545807]
(W, 0, 3, d, 75):sa=[-13.278242898560181]
(W, 0, 3, d, 100):sa=[-13.332078036047974]
(W, 0, 3, r, 0):X=[0]
(W, 0, 3, r, 25):sa=[2.969810134856224]
(W, 0, 3, r, 50):sa=[-12.18369755979309]
(W, 0, 3, r, 75):sa=[-13.278440906942748]
(W, 0, 3, r, 100):sa=[-13.332113264009857]
(W, 1, 0, d, 0):X=[0]
(W, 1, 0, d, 25):mc=[-13.176220643142127]
(W, 1, 0, d, 50):mc=[-13.224410051624792]
(W, 1, 0, d, 75):stay=[-13.33251953125]
(W, 1, 0, d, 100):stay=[-13.33251953125]
(W, 1, 0, r, 0):X=[0]
(W, 1, 0, r, 25):stay=[-13.310335224700317]
(W, 1, 0, r, 50):stay=[-13.317158275969849]
(W, 1, 0, r, 75):stay=[-13.33251953125]
(W, 1, 0, r, 100):stay=[-13.33251953125]
(W, 1, 1, d, 0):X=[0]
(W, 1, 1, d, 25):sa=[0.024777001151243816]
(W, 1, 1, d, 50):mc=[-13.224410051624792]
(W, 1, 1, d, 75):sa=[-13.326944748830932]
(W, 1, 1, d, 100):sa=[-13.33251953125]
(W, 1, 1, r, 0):X=[0]
(W, 1, 1, r, 25):sa=[0.017248581474762048]
(W, 1, 1, r, 50):sa=[-13.315452513152465]
(W, 1, 1, r, 75):sa=[-13.328679217429961]
(W, 1, 1, r, 100):sa=[-13.33251953125]
(W, 1, 2, d, 0):X=[0]
(W, 1, 2, d, 25):sa=[2.5046460618650808]
(W, 1, 2, d, 50):sa=[-12.481054500625946]
(W, 1, 2, d, 75):sa=[-13.325954184742034]
(W, 1, 2, d, 100):sa=[-13.332196244694366]
(W, 1, 2, r, 0):X=[0]
(W, 1, 2, r, 25):sa=[2.5042260054821015]
(W, 1, 2, r, 50):sa=[-12.486304755318375]
(W, 1, 2, r, 75):sa=[-13.327754237977066]
(W, 1, 2, r, 100):sa=[-13.332228458450698]
(W, 1, 3, d, 0):X=[0]
(W, 1, 3, d, 25):sa=[2.969833110631179]
(W, 1, 3, d, 50):sa=[-12.18339701545807]
(W, 1, 3, d, 75):sa=[-13.278242898560181]
(W, 1, 3, d, 100):sa=[-13.332078036047974]
(W, 1, 3, r, 0):X=[0]
(W, 1, 3, r, 25):sa=[2.969810134856224]
(W, 1, 3, r, 50):sa=[-12.18369755979309]
(W, 1, 3, r, 75):sa=[-13.278440906942748]
(W, 1, 3, r, 100):sa=[-13.332113264009857]
(W, 2, 0, d, 0):X=[0]
(W, 2, 0, d, 25):mc=[-13.176220643142127]
(W, 2, 0, d, 50):mc=[-13.224410051624792]
(W, 2, 0, d, 75):stay=[-13.33251953125]
(W, 2, 0, d, 100):stay=[-13.33251953125]
(W, 2, 0, r, 0):X=[0]
(W, 2, 0, r, 25):stay=[-13.310335224700317]
(W, 2, 0, r, 50):stay=[-13.317158275969849]
(W, 2, 0, r, 75):stay=[-13.33251953125]
(W, 2, 0, r, 100):stay=[-13.33251953125]
(W, 2, 1, d, 0):X=[0]
(W, 2, 1, d, 25):sa=[0.024777001151243816]
(W, 2, 1, d, 50):mc=[-13.224410051624792]
(W, 2, 1, d, 75):sa=[-13.326944748830932]
(W, 2, 1, d, 100):sa=[-13.33251953125]
(W, 2, 1, r, 0):X=[0]
(W, 2, 1, r, 25):sa=[0.017248581474762048]
(W, 2, 1, r, 50):sa=[-13.315452513152465]
(W, 2, 1, r, 75):sa=[-13.328679217429961]
(W, 2, 1, r, 100):sa=[-13.33251953125]
(W, 2, 2, d, 0):X=[0]
(W, 2, 2, d, 25):sa=[2.5046460618650808]
(W, 2, 2, d, 50):sa=[-12.481054500625946]
(W, 2, 2, d, 75):sa=[-13.325954184742034]
(W, 2, 2, d, 100):sa=[-13.332196244694366]
(W, 2, 2, r, 0):X=[0]
(W, 2, 2, r, 25):sa=[2.5042260054821015]
(W, 2, 2, r, 50):sa=[-12.486304755318375]
(W, 2, 2, r, 75):sa=[-13.327754237977066]
(W, 2, 2, r, 100):sa=[-13.332228458450698]
(W, 2, 3, d, 0):X=[0]
(W, 2, 3, d, 25):sa=[2.969833110631179]
(W, 2, 3, d, 50):sa=[-12.18339701545807]
(W, 2, 3, d, 75):sa=[-13.278242898560181]
(W, 2, 3, d, 100):sa=[-13.332078036047974]
(W, 2, 3, r, 0):X=[0]
(W, 2, 3, r, 25):sa=[2.969810134856224]
(W, 2, 3, r, 50):sa=[-12.18369755979309]
(W, 2, 3, r, 75):sa=[-13.278440906942748]
(W, 2, 3, r, 100):sa=[-13.332113264009857]
iteration= 7
(C, 0, 0, d, 0):X=[0]
(C, 0, 0, d, 25):sb=[-7.858974552241623]
(C, 0, 0, d, 50):sb=[-7.902400363838798]
(C, 0, 0, d, 75):ms=[-13.523403404857978]
(C, 0, 0, d, 100):ms=[-13.524144466691963]
(C, 0, 0, r, 0):X=[0]
(C, 0, 0, r, 25):sb=[-32.098813150939286]
(C, 0, 0, r, 50):sb=[-32.89046609977642]
(C, 0, 0, r, 75):ms=[-33.78158931514597]
(C, 0, 0, r, 100):ms=[-33.78158931514597]
(C, 0, 1, d, 0):X=[0]
(C, 0, 1, d, 25):sa=[13.41168080431021]
(C, 0, 1, d, 50):sb=[-7.902400363838798]
(C, 0, 1, d, 75):mw=[-13.459299347770166]
(C, 0, 1, d, 100):ms=[-13.524144466691963]
(C, 0, 1, r, 0):X=[0]
(C, 0, 1, r, 25):sa=[-20.493894475325288]
(C, 0, 1, r, 50):sb=[-32.89046609977642]
(C, 0, 1, r, 75):mw=[-33.772343741610854]
(C, 0, 1, r, 100):ms=[-33.78158931514597]
(C, 0, 2, d, 0):X=[0]
(C, 0, 2, d, 25):sa=[15.828850248856902]
(C, 0, 2, d, 50):sb=[-7.902400363838798]
(C, 0, 2, d, 75):mw=[-13.457765415070423]
(C, 0, 2, d, 100):mw=[-13.524077103562309]
(C, 0, 2, r, 0):X=[0]
(C, 0, 2, r, 25):sa=[-19.76859292827277]
(C, 0, 2, r, 50):sb=[-32.89046609977642]
(C, 0, 2, r, 75):mw=[-33.77211561797001]
(C, 0, 2, r, 100):mw=[-33.7815583167537]
(C, 0, 3, d, 0):X=[0]
(C, 0, 3, d, 25):sa=[16.088690901918124]
(C, 0, 3, d, 50):sb=[-7.902400363838798]
(C, 0, 3, d, 75):mw=[-13.4475315418972]
(C, 0, 3, d, 100):mw=[-13.524052099652568]
(C, 0, 3, r, 0):X=[0]
(C, 0, 3, r, 25):sa=[-19.723263152686165]
(C, 0, 3, r, 50):sb=[-32.89046609977642]
(C, 0, 3, r, 75):mw=[-33.766874454668034]
(C, 0, 3, r, 100):mw=[-33.78154604565407]
(C, 1, 0, d, 0):X=[0]
(C, 1, 0, d, 25):sb=[-7.858974552241623]
(C, 1, 0, d, 50):sb=[-7.902400363838798]
(C, 1, 0, d, 75):ms=[-13.523403404857978]
(C, 1, 0, d, 100):ms=[-13.524144466691963]
(C, 1, 0, r, 0):X=[0]
(C, 1, 0, r, 25):sb=[-32.098813150939286]
(C, 1, 0, r, 50):sb=[-32.89046609977642]
(C, 1, 0, r, 75):ms=[-33.78158931514597]
(C, 1, 0, r, 100):ms=[-33.78158931514597]
(C, 1, 1, d, 0):X=[0]
(C, 1, 1, d, 25):sa=[13.41168080431021]
(C, 1, 1, d, 50):sb=[-7.902400363838798]
(C, 1, 1, d, 75):mw=[-13.459299347770166]
(C, 1, 1, d, 100):ms=[-13.524144466691963]
(C, 1, 1, r, 0):X=[0]
(C, 1, 1, r, 25):sa=[-20.493894475325288]
(C, 1, 1, r, 50):sb=[-32.89046609977642]
(C, 1, 1, r, 75):mw=[-33.772343741610854]
(C, 1, 1, r, 100):ms=[-33.78158931514597]
(C, 1, 2, d, 0):X=[0]
(C, 1, 2, d, 25):sa=[15.828850248856902]
(C, 1, 2, d, 50):sb=[-7.902400363838798]
(C, 1, 2, d, 75):mw=[-13.457765415070423]
(C, 1, 2, d, 100):mw=[-13.524077103562309]
(C, 1, 2, r, 0):X=[0]
(C, 1, 2, r, 25):sa=[-19.76859292827277]
(C, 1, 2, r, 50):sb=[-32.89046609977642]
(C, 1, 2, r, 75):mw=[-33.77211561797001]
(C, 1, 2, r, 100):mw=[-33.7815583167537]
(C, 1, 3, d, 0):X=[0]
(C, 1, 3, d, 25):sa=[16.088690901918124]
(C, 1, 3, d, 50):sb=[-7.902400363838798]
(C, 1, 3, d, 75):mw=[-13.4475315418972]
(C, 1, 3, d, 100):mw=[-13.524052099652568]
(C, 1, 3, r, 0):X=[0]
(C, 1, 3, r, 25):sa=[-19.723263152686165]
(C, 1, 3, r, 50):sb=[-32.89046609977642]
(C, 1, 3, r, 75):mw=[-33.766874454668034]
(C, 1, 3, r, 100):mw=[-33.78154604565407]
(C, 2, 0, d, 0):X=[0]
(C, 2, 0, d, 25):sb=[-7.858974552241623]
(C, 2, 0, d, 50):sb=[-7.902400363838798]
(C, 2, 0, d, 75):ms=[-13.523403404857978]
(C, 2, 0, d, 100):ms=[-13.524144466691963]
(C, 2, 0, r, 0):X=[0]
(C, 2, 0, r, 25):sb=[-32.098813150939286]
(C, 2, 0, r, 50):sb=[-32.89046609977642]
(C, 2, 0, r, 75):ms=[-33.78158931514597]
(C, 2, 0, r, 100):ms=[-33.78158931514597]
(C, 2, 1, d, 0):X=[0]
(C, 2, 1, d, 25):sa=[13.41168080431021]
(C, 2, 1, d, 50):sb=[-7.902400363838798]
(C, 2, 1, d, 75):mw=[-13.459299347770166]
(C, 2, 1, d, 100):ms=[-13.524144466691963]
(C, 2, 1, r, 0):X=[0]
(C, 2, 1, r, 25):sa=[-20.493894475325288]
(C, 2, 1, r, 50):sb=[-32.89046609977642]
(C, 2, 1, r, 75):mw=[-33.772343741610854]
(C, 2, 1, r, 100):ms=[-33.78158931514597]
(C, 2, 2, d, 0):X=[0]
(C, 2, 2, d, 25):sa=[15.828850248856902]
(C, 2, 2, d, 50):sb=[-7.902400363838798]
(C, 2, 2, d, 75):mw=[-13.457765415070423]
(C, 2, 2, d, 100):mw=[-13.524077103562309]
(C, 2, 2, r, 0):X=[0]
(C, 2, 2, r, 25):sa=[-19.76859292827277]
(C, 2, 2, r, 50):sb=[-32.89046609977642]
(C, 2, 2, r, 75):mw=[-33.77211561797001]
(C, 2, 2, r, 100):mw=[-33.7815583167537]
(C, 2, 3, d, 0):X=[0]
(C, 2, 3, d, 25):sa=[16.088690901918124]
(C, 2, 3, d, 50):sb=[-7.902400363838798]
(C, 2, 3, d, 75):mw=[-13.4475315418972]
(C, 2, 3, d, 100):mw=[-13.524052099652568]
(C, 2, 3, r, 0):X=[0]
(C, 2, 3, r, 25):sa=[-19.723263152686165]
(C, 2, 3, r, 50):sb=[-32.89046609977642]
(C, 2, 3, r, 75):mw=[-33.766874454668034]
(C, 2, 3, r, 100):mw=[-33.78154604565407]
(N, 0, 0, d, 0):X=[0]
(N, 0, 0, d, 25):mc=[-12.949906224369705]
(N, 0, 0, d, 50):mc=[-13.00653702306732]
(N, 0, 0, d, 75):stay=[-13.588981346914752]
(N, 0, 0, d, 100):stay=[-13.58990096469061]
(N, 0, 0, r, 0):X=[0]
(N, 0, 0, r, 25):stay=[-13.343031534198872]
(N, 0, 0, r, 50):stay=[-13.388193660789351]
(N, 0, 0, r, 75):stay=[-13.852888535501933]
(N, 0, 0, r, 100):stay=[-13.853511609236497]
(N, 0, 1, d, 0):X=[0]
(N, 0, 1, d, 25):mc=[-7.606147477586455]
(N, 0, 1, d, 50):mc=[-13.00653702306732]
(N, 0, 1, d, 75):stay=[-13.50999793947956]
(N, 0, 1, d, 100):stay=[-13.58990096469061]
(N, 0, 1, r, 0):X=[0]
(N, 0, 1, r, 25):mc=[-10.249793340369735]
(N, 0, 1, r, 50):stay=[-13.388193660789351]
(N, 0, 1, r, 75):stay=[-13.792056162470722]
(N, 0, 1, r, 100):stay=[-13.853511609236497]
(N, 0, 2, d, 0):X=[0]
(N, 0, 2, d, 25):mc=[-7.13785726183492]
(N, 0, 2, d, 50):mc=[-13.00653702306732]
(N, 0, 2, d, 75):stay=[-13.508339343042756]
(N, 0, 2, d, 100):stay=[-13.589900922135934]
(N, 0, 2, r, 0):X=[0]
(N, 0, 2, r, 25):mc=[-9.895810134732244]
(N, 0, 2, r, 50):stay=[-13.388193660789351]
(N, 0, 2, r, 75):stay=[-13.790824691885838]
(N, 0, 2, r, 100):stay=[-13.853511522411155]
(N, 0, 3, d, 0):X=[0]
(N, 0, 3, d, 25):mc=[-7.091210029304467]
(N, 0, 3, d, 50):mc=[-13.00653702306732]
(N, 0, 3, d, 75):stay=[-13.508305590942072]
(N, 0, 3, d, 100):stay=[-13.589900909459814]
(N, 0, 3, r, 0):X=[0]
(N, 0, 3, r, 25):mc=[-9.863000108831908]
(N, 0, 3, r, 50):stay=[-13.388193660789351]
(N, 0, 3, r, 75):stay=[-13.790800504154404]
(N, 0, 3, r, 100):stay=[-13.853511490720855]
(N, 1, 0, d, 0):X=[0]
(N, 1, 0, d, 25):um=[-11.97634620089624]
(N, 1, 0, d, 50):mc=[-13.00653702306732]
(N, 1, 0, d, 75):um=[-13.391271632941018]
(N, 1, 0, d, 100):um=[-13.410490463555938]
(N, 1, 0, r, 0):X=[0]
(N, 1, 0, r, 25):um=[-12.179057892969071]
(N, 1, 0, r, 50):um=[-13.299224958904297]
(N, 1, 0, r, 75):um=[-13.412441102078013]
(N, 1, 0, r, 100):um=[-13.43026100220705]
(N, 1, 1, d, 0):X=[0]
(N, 1, 1, d, 25):mc=[-7.606147477586455]
(N, 1, 1, d, 50):mc=[-13.00653702306732]
(N, 1, 1, d, 75):um=[-13.391073396963339]
(N, 1, 1, d, 100):um=[-13.410490458418613]
(N, 1, 1, r, 0):X=[0]
(N, 1, 1, r, 25):mc=[-10.249793340369735]
(N, 1, 1, r, 50):um=[-13.299224958904297]
(N, 1, 1, r, 75):um=[-13.412259100025741]
(N, 1, 1, r, 100):um=[-13.430260995291423]
(N, 1, 2, d, 0):X=[0]
(N, 1, 2, d, 25):mc=[-7.13785726183492]
(N, 1, 2, d, 50):mc=[-13.00653702306732]
(N, 1, 2, d, 75):um=[-13.391069506288437]
(N, 1, 2, d, 100):um=[-13.410490458418613]
(N, 1, 2, r, 0):X=[0]
(N, 1, 2, r, 25):mc=[-9.895810134732244]
(N, 1, 2, r, 50):um=[-13.299224958904297]
(N, 1, 2, r, 75):um=[-13.412255564672265]
(N, 1, 2, r, 100):um=[-13.430260995291423]
(N, 1, 3, d, 0):X=[0]
(N, 1, 3, d, 25):mc=[-7.091210029304467]
(N, 1, 3, d, 50):mc=[-13.00653702306732]
(N, 1, 3, d, 75):um=[-13.391069506288437]
(N, 1, 3, d, 100):um=[-13.410490458418613]
(N, 1, 3, r, 0):X=[0]
(N, 1, 3, r, 25):mc=[-9.863000108831908]
(N, 1, 3, r, 50):um=[-13.299224958904297]
(N, 1, 3, r, 75):um=[-13.412255564672265]
(N, 1, 3, r, 100):um=[-13.430260995291423]
(N, 2, 0, d, 0):X=[0]
(N, 2, 0, d, 25):um=[-11.97634620089624]
(N, 2, 0, d, 50):mc=[-13.00653702306732]
(N, 2, 0, d, 75):um=[-13.348688887136927]
(N, 2, 0, d, 100):um=[-13.353441236614128]
(N, 2, 0, r, 0):X=[0]
(N, 2, 0, r, 25):um=[-12.179057892969071]
(N, 2, 0, r, 50):um=[-13.288101527187425]
(N, 2, 0, r, 75):um=[-13.350277470638446]
(N, 2, 0, r, 100):um=[-13.354923963864767]
(N, 2, 1, d, 0):X=[0]
(N, 2, 1, d, 25):mc=[-7.606147477586455]
(N, 2, 1, d, 50):mc=[-13.00653702306732]
(N, 2, 1, d, 75):um=[-13.34868844993771]
(N, 2, 1, d, 100):um=[-13.353441236614128]
(N, 2, 1, r, 0):X=[0]
(N, 2, 1, r, 25):mc=[-10.249793340369735]
(N, 2, 1, r, 50):um=[-13.288101527187425]
(N, 2, 1, r, 75):um=[-13.3502770461625]
(N, 2, 1, r, 100):um=[-13.354923963864767]
(N, 2, 2, d, 0):X=[0]
(N, 2, 2, d, 25):mc=[-7.13785726183492]
(N, 2, 2, d, 50):mc=[-13.00653702306732]
(N, 2, 2, d, 75):um=[-13.34868844993771]
(N, 2, 2, d, 100):um=[-13.353441236614128]
(N, 2, 2, r, 0):X=[0]
(N, 2, 2, r, 25):mc=[-9.895810134732244]
(N, 2, 2, r, 50):um=[-13.288101527187425]
(N, 2, 2, r, 75):um=[-13.3502770461625]
(N, 2, 2, r, 100):um=[-13.354923963864767]
(N, 2, 3, d, 0):X=[0]
(N, 2, 3, d, 25):mc=[-7.091210029304467]
(N, 2, 3, d, 50):mc=[-13.00653702306732]
(N, 2, 3, d, 75):um=[-13.34868844993771]
(N, 2, 3, d, 100):um=[-13.353441236614128]
(N, 2, 3, r, 0):X=[0]
(N, 2, 3, r, 25):mc=[-9.863000108831908]
(N, 2, 3, r, 50):um=[-13.288101527187425]
(N, 2, 3, r, 75):um=[-13.3502770461625]
(N, 2, 3, r, 100):um=[-13.354923963864767]
(S, 0, 0, d, 0):X=[0]
(S, 0, 0, d, 25):mc=[-12.949906224369705]
(S, 0, 0, d, 50):mc=[-13.00653702306732]
(S, 0, 0, d, 75):gm=[-13.3331298828125]
(S, 0, 0, d, 100):gm=[-13.3331298828125]
(S, 0, 0, r, 0):X=[0]
(S, 0, 0, r, 25):gm=[-13.278440292637484]
(S, 0, 0, r, 50):gm=[-13.286510329745187]
(S, 0, 0, r, 75):gm=[-13.3331298828125]
